 Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 5 (5.00%):Creating network.
The layer structure is following:
[70, 35, 1]
Setting newtork parameters
Getting training data : ALL_S6_959126400_hveto_channels_signif_dt_set_5_training.pat
Setting GA training parameters
Start running GA
Gen. 0 (0.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 6 (6.00%): Max/Min/Avg Fitness(Raw) [17.14(38.38)/12.71(1.03)/14.28(14.28)]
Gen. 1 (1.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 7 (7.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 2 (2.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 8 (8.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 3 (3.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 9 (9.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 4 (4.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 10 (10.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 11 (11.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 5 (5.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 12 (12.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 6 (6.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 13 (13.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 7 (7.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 14 (14.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 8 (8.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 15 (15.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 16 (16.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 9 (9.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 17 (17.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 10 (10.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 18 (18.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 11 (11.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 19 (19.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 12 (12.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 20 (20.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 13 (13.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 21 (21.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 14 (14.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 22 (22.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 15 (15.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 23 (23.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 16 (16.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 24 (24.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 17 (17.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 25 (25.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 18 (18.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 26 (26.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 19 (19.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 27 (27.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 20 (20.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 28 (28.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 21 (21.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 29 (29.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 23 (23.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 30 (30.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 24 (24.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 31 (31.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
Gen. 25 (25.00%): Max/Min/Avg Fitness(Raw) [47.85(39.89)/47.85(39.89)/47.85(39.89)]
Gen. 32 (32.00%): Max/Min/Avg Fitness(Raw) [46.04(38.38)/46.04(38.38)/46.04(38.38)]
