 Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 5 (5.00%):Creating network.
The layer structure is following:
[70, 35, 1]
Setting newtork parameters
Getting training data : ALL_S6_959126400_hveto_channels_signif_dt_set_3_training.pat
Setting GA training parameters
Start running GA
Gen. 0 (0.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 6 (6.00%): Max/Min/Avg Fitness(Raw) [17.44(37.95)/12.85(1.03)/14.53(14.53)]
Gen. 1 (1.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 7 (7.00%): Max/Min/Avg Fitness(Raw) [45.47(37.95)/45.47(37.95)/45.47(37.95)]
Gen. 2 (2.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 8 (8.00%): Max/Min/Avg Fitness(Raw) [45.47(37.95)/45.47(37.95)/45.47(37.95)]
Gen. 3 (3.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 9 (9.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 10 (10.00%): Max/Min/Avg Fitness(Raw) [45.47(37.95)/45.47(37.95)/45.47(37.95)]
Gen. 4 (4.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 11 (11.00%): Max/Min/Avg Fitness(Raw) [45.47(37.95)/45.47(37.95)/45.47(37.95)]
Gen. 5 (5.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 12 (12.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 13 (13.00%): Max/Min/Avg Fitness(Raw) [47.94(39.94)/47.94(39.94)/47.94(39.94)]
Gen. 14 (14.00%): Max/Min/Avg Fitness(Raw) [45.47(37.95)/45.47(37.95)/45.47(37.95)]
